dokument,phase,run_id,run_ts,invoice_idx,quality,commodity,prompt_language,prompt_strategy,model,model_label,prompt_tokens,completion_tokens,total_tokens,latency_ms,tp,fp,fn,precision,recall,f1,null_rate,gt_present,cost_usd,cost_czk,api_error
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,9971,114,10085,1351.5653610229492,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0010427,0.02450345,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,9971,97,10068,1787.4062061309814,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0015538499999999,0.036515475,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,9971,94,10065,1477.3025512695312,5,3,2,0.625,0.7142857142857143,0.6666666666666666,0.2,10,0.0041388,0.0972618,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,9971,97,10068,2303.2522201538086,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0258975,0.60859125,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,9971,97,10068,1104.1910648345947,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0258975,0.60859125,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,9971,97,10068,3346.895456314087,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.020718,0.486873,
c8ffcb798f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,69,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,9971,97,10068,1298.8240718841553,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.020718,0.486873,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8834,118,8952,1000.2949237823486,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0009306,0.0218691,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8834,99,8933,1564.7423267364502,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0013845,0.03253575,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8834,100,8934,1724.9913215637207,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0036936,0.0867996,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,8834,99,8933,1509.0363025665283,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.023075,0.5422625,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8834,100,8934,821.7086791992188,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.023085,0.5424975000000001,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,8834,100,8934,1166.3014888763428,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.018468,0.4339979999999999,
55b6fbb3cc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,70,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8834,100,8934,1068.364858627319,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.018468,0.4339979999999999,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8948,115,9063,923.3577251434326,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1,10,0.0009408,0.0221088,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8948,97,9045,1666.2049293518066,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0014004,0.0329094,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8948,97,9045,1377.640962600708,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1,10,0.0037344,0.0877584,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,8948,97,9045,3576.4031410217285,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.02334,0.54849,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8948,97,9045,937.1614456176758,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1,10,0.02334,0.54849,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,8948,99,9047,1233.8354587554932,8,2,0,0.8,1.0,0.888888888888889,0.0,10,0.018688,0.439168,
5e076e20f2,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,71,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8948,99,9047,1524.6996879577637,8,2,0,0.8,1.0,0.888888888888889,0.0,10,0.018688,0.439168,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,9605,113,9718,1438.390016555786,2,7,1,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.1,10,0.0010057,0.02363395,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,9605,96,9701,1931.689739227295,4,5,1,0.4444444444444444,0.8,0.5714285714285714,0.1,10,0.0014983499999999,0.035211225,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,9605,98,9703,1474.7593402862549,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0039988,0.0939718,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,9605,98,9703,1976.3216972351076,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0249925,0.58732375,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,9605,98,9703,884.2432498931885,4,6,0,0.4,1.0,0.5714285714285715,0.0,10,0.0249925,0.58732375,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,9605,98,9703,1416.675329208374,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.019994,0.469859,
4dbde8778c,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,72,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,9605,94,9699,1265.1517391204834,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.019962,0.469107,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,9828,113,9941,1021.6808319091796,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.001028,0.024158,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,9828,97,9925,1919.808387756348,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1,10,0.0015324,0.0360114,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,9828,95,9923,1446.14577293396,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0040832,0.0959552,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,9828,98,9926,1951.5607357025144,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.02555,0.600425,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,9828,97,9925,935.5030059814452,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.1,10,0.02554,0.60019,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,9828,99,9927,2283.455848693848,8,2,0,0.8,1.0,0.888888888888889,0.0,10,0.020448,0.480528,
7146faa8c3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,73,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,9828,99,9927,1270.8091735839844,8,2,0,0.8,1.0,0.888888888888889,0.0,10,0.020448,0.480528,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7805,115,7920,993.955135345459,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0008265,0.01942275,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7805,97,7902,2059.3247413635254,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.00122895,0.028880325,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7805,97,7902,2498.8157749176025,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0032771999999999,0.0770141999999999,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,7805,99,7904,1164.0846729278564,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.0205025,0.48180875,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7805,99,7904,861.3021373748779,6,4,0,0.6,1.0,0.7499999999999999,0.0,10,0.0205025,0.48180875,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,7805,99,7904,1576.4129161834717,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.016402,0.385447,
202fb30ff7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,74,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7805,99,7904,1896.014928817749,7,3,0,0.7,1.0,0.8235294117647058,0.0,10,0.016402,0.385447,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7901,116,8017,1296.741008758545,6,4,0,0.6,1.0,0.7499999999999999,0.0,10,0.0008365,0.01965775,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7901,99,8000,3332.9923152923584,8,2,0,0.8,1.0,0.888888888888889,0.0,10,0.0012445499999999,0.0292469249999999,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7901,93,7994,1384.0107917785645,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0033092,0.0777662,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,7901,94,7995,1293.4372425079346,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.0206925,0.48627375,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7901,94,7995,891.3712501525879,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.0206925,0.48627375,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,7901,94,7995,1881.9615840911863,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.016554,0.389019,
c9c1f860ff,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,75,Q2,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7901,94,7995,1123.2600212097168,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.016554,0.389019,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7403,114,7517,1203.606128692627,3,6,1,0.3333333333333333,0.75,0.4615384615384615,0.1,10,0.0007859,0.01846865,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7403,99,7502,2138.4596824646,5,5,0,0.5,1.0,0.6666666666666666,0.0,10,0.00116985,0.027491475,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7403,94,7497,1258.91375541687,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0031116,0.0731226,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,7403,94,7497,1415.6427383422852,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0194475,0.45701625,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7403,99,7502,7011.08193397522,6,4,0,0.6,1.0,0.7499999999999999,0.0,10,0.0194975,0.45819125,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,7403,89,7492,1507.4443817138672,4,4,2,0.5,0.6666666666666666,0.5714285714285715,0.2,10,0.015518,0.364673,
2caf5d8963,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,76,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7403,89,7492,2080.570697784424,4,4,2,0.5,0.6666666666666666,0.5714285714285715,0.2,10,0.015518,0.364673,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7117,113,7230,1230.316400527954,3,6,1,0.3333333333333333,0.75,0.4615384615384615,0.1,10,0.0007569,0.01778715,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7117,60,7177,1522.301197052002,0,0,10,0.0,0.0,0.0,1.0,10,0.00110355,0.025933425,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7117,93,7210,1447.744607925415,5,3,2,0.625,0.7142857142857143,0.6666666666666666,0.2,10,0.0029956,0.0703966,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,7117,96,7213,1245.13578414917,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0187525,0.44068375,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7117,96,7213,805.1912784576416,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0187525,0.44068375,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,7117,97,7214,1797.8880405426023,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.01501,0.352735,
271ce5b2a7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,77,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7117,97,7214,1117.1386241912842,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.01501,0.352735,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7618,118,7736,985.4235649108888,3,6,1,0.3333333333333333,0.75,0.4615384615384615,0.1,10,0.000809,0.0190115,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7618,94,7712,2477.9186248779297,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.0011991,0.02817885,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7618,95,7713,2457.4673175811768,9,0,1,1.0,0.9,0.9473684210526316,0.1,10,0.0031992,0.0751812,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,7618,96,7714,1043.88427734375,8,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1,10,0.020005,0.4701174999999999,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7618,93,7711,830.7266235351562,8,0,2,1.0,0.8,0.888888888888889,0.2,10,0.019975,0.4694125,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,7618,97,7715,1227.4703979492188,9,1,0,0.9,1.0,0.9473684210526316,0.0,10,0.016012,0.3762819999999999,
fd195b1196,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,78,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7618,97,7715,2364.02440071106,9,1,0,0.9,1.0,0.9473684210526316,0.0,10,0.016012,0.3762819999999999,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6358,115,6473,1389.2858028411863,3,7,0,0.3,1.0,0.4615384615384615,0.0,10,0.0006818,0.0160223,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6358,65,6423,5515.358686447144,1,1,8,0.5,0.1111111111111111,0.1818181818181818,0.8,10,0.0009927,0.02332845,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6358,96,6454,1256.800889968872,2,7,1,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.1,10,0.0026968,0.0633748,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,6358,86,6444,1310.9605312347412,2,5,3,0.2857142857142857,0.4,0.3333333333333333,0.3,10,0.016755,0.3937425,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6358,86,6444,771.1589336395264,2,5,3,0.2857142857142857,0.4,0.3333333333333333,0.3,10,0.016755,0.3937425,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,6358,92,6450,4901.086330413818,4,4,2,0.5,0.6666666666666666,0.5714285714285715,0.2,10,0.013452,0.316122,
5d696123dc,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,79,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6358,97,6455,1366.931676864624,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.013492,0.317062,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8526,115,8641,1113.2807731628418,3,6,1,0.3333333333333333,0.75,0.4615384615384615,0.1,10,0.0008986,0.0211171,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8526,96,8622,1469.9532985687256,5,4,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.1,10,0.0013364999999999,0.03140775,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8526,90,8616,1255.3822994232178,4,3,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3,10,0.0035544,0.0835284,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4o,GPT-4o,8526,96,8622,3184.149265289306,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.022275,0.5234624999999999,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8526,96,8622,950.9503841400146,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.1,10,0.022275,0.5234624999999999,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4.1,GPT-4.1,8526,98,8624,1253.9985179901123,6,4,0,0.6,1.0,0.7499999999999999,0.0,10,0.017836,0.419146,
45f27b78aa,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,80,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8526,98,8624,1147.6259231567385,6,4,0,0.6,1.0,0.7499999999999999,0.0,10,0.017836,0.419146,
bed17af0a1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,81,Q3,plyn_mo,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8045,105,8150,946.0387229919434,0,7,3,0.0,0.0,0.0,0.3,10,0.0008465,0.01989275,
bed17af0a1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,81,Q3,plyn_mo,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8045,60,8105,2231.500625610352,0,0,10,0.0,0.0,0.0,1.0,10,0.00124275,0.0292046249999999,
