strategie,kvalita,komodita,f1,precision,recall,null_rate,prompt_tokens,completion_tokens,latency_ms,cost_usd,cost_czk,pole_celkem,pole_spravne
few_shot,Q3,elektrina_nn,0.15384615384615385,0.08333333333333333,1.0,0.0,7383,154,2799.130439758301,0.0007999000000000001,0.018797650000000003,12,1
chain_of_thought,Q3,elektrina_nn,0.39999999999999997,0.2727272727272727,0.75,0.08333333333333333,5375,121,853.9626598358154,0.0005859,0.01376865,12,3
zero_shot,Q1,elektrina_vn,0.5714285714285715,0.5,0.6666666666666666,0.2,5905,228,1489.6066188812256,0.0006817,0.01601995,10,4
zero_shot_rules,Q1,elektrina_vn,0.75,0.75,0.75,0.2,7385,215,1305.4237365722656,0.0008245,0.01937575,10,6
few_shot,Q1,elektrina_vn,0.7499999999999999,0.6,1.0,0.0,8773,284,1746.478796005249,0.0009909,0.023286150000000002,10,6
chain_of_thought,Q1,elektrina_vn,0.5714285714285715,0.5,0.6666666666666666,0.2,7434,222,14250.03433227539,0.0008322000000000001,0.0195567,10,4
zero_shot,Q3,elektrina_vn,0.5714285714285715,0.5,0.6666666666666666,0.2,6114,227,1485.4309558868408,0.0007022,0.0165017,10,4
zero_shot_rules,Q3,elektrina_vn,0.5714285714285715,0.5,0.6666666666666666,0.2,7594,220,1343.1174755096436,0.0008474000000000001,0.019913900000000002,10,4
few_shot,Q3,elektrina_vn,0.4615384615384615,0.3,1.0,0.0,8982,297,1600.252389907837,0.001017,0.023899499999999997,10,3
chain_of_thought,Q3,elektrina_vn,0.5714285714285715,0.6666666666666666,0.5,0.4,7643,203,1527.7786254882812,0.0008455000000000001,0.01986925,10,4
zero_shot,Q2,elektrina_vn,0.5714285714285715,0.4,1.0,0.0,6073,233,1608.4609031677246,0.0007005000000000002,0.016461750000000004,10,4
zero_shot_rules,Q2,elektrina_vn,0.6666666666666666,0.5,1.0,0.0,7553,230,1304.8241138458252,0.0008473,0.01991155,10,5
few_shot,Q2,elektrina_vn,0.6666666666666666,0.5,1.0,0.0,8941,307,1450.9730339050293,0.0010169,0.023897150000000002,10,5
chain_of_thought,Q2,elektrina_vn,0.5714285714285715,0.4,1.0,0.0,7602,231,1257.472038269043,0.0008526,0.0200361,10,4
zero_shot,Q1,elektrina_vn,0.6666666666666666,0.5,1.0,0.0,6082,225,1634.7675323486328,0.0006982000000000001,0.0164077,10,5
zero_shot_rules,Q1,elektrina_vn,0.8235294117647058,0.7,1.0,0.0,7562,229,1266.9219970703125,0.0008478000000000001,0.0199233,10,7
few_shot,Q1,elektrina_vn,0.7499999999999999,0.6,1.0,0.0,8950,294,1517.6289081573486,0.0010126,0.0237961,10,6
chain_of_thought,Q1,elektrina_vn,0.8235294117647058,0.7,1.0,0.0,7611,231,1426.0056018829346,0.0008535,0.02005725,10,7
zero_shot,Q3,elektrina_vn,0.8,0.6666666666666666,1.0,0.0,5692,232,1436.1212253570557,0.000662,0.015557000000000001,9,6
zero_shot_rules,Q3,elektrina_vn,0.8,0.6666666666666666,1.0,0.0,7172,219,1642.6756381988525,0.0008048,0.0189128,9,6
few_shot,Q3,elektrina_vn,0.8,0.6666666666666666,1.0,0.0,8560,293,1634.631633758545,0.0009732,0.0228702,9,6
chain_of_thought,Q3,elektrina_vn,0.8,0.6666666666666666,1.0,0.0,7221,224,1150.4464149475098,0.0008117,0.01907495,9,6
zero_shot,Q1,plyn_mo,0.0,0.0,0.0,0.0,5305,122,1050.2638816833496,0.0005792999999999999,0.013613549999999999,10,0
zero_shot_rules,Q1,plyn_mo,0.18181818181818182,0.1,1.0,0.0,6124,113,1046.2136268615723,0.0006576,0.015453600000000001,10,1
few_shot,Q1,plyn_mo,0.18181818181818182,0.1,1.0,0.0,8286,135,960.3173732757568,0.0008826,0.0207411,10,1
chain_of_thought,Q1,plyn_mo,0.18181818181818182,0.1,1.0,0.0,6173,113,1073.2460021972656,0.0006625000000000001,0.015568750000000003,10,1
zero_shot,Q2,plyn_mo,0.0,0.0,0.0,0.0,4655,118,1009.0596675872803,0.0005127,0.01204845,10,0
zero_shot_rules,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,5474,113,1028.470516204834,0.0005926,0.0139261,10,1
few_shot,Q2,plyn_mo,0.0,0.0,0.0,0.0,7636,136,1093.8594341278076,0.000818,0.019223,10,0
chain_of_thought,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,5523,112,1480.3674221038818,0.0005971,0.01403185,10,1
zero_shot,Q2,plyn_mo,0.0,0.0,0.0,0.0,4732,115,1019.2983150482178,0.0005192,0.0122012,10,0
zero_shot_rules,Q2,plyn_mo,0.18181818181818182,0.25,0.14285714285714285,0.6,5551,86,959.0990543365479,0.0005895,0.01385325,10,1
few_shot,Q2,plyn_mo,0.18181818181818182,0.125,0.3333333333333333,0.2,7713,123,883.2066059112549,0.0008205000000000002,0.019281750000000004,10,1
chain_of_thought,Q2,plyn_mo,0.18181818181818182,0.14285714285714285,0.25,0.3,5600,98,1011.6324424743652,0.0005992,0.0140812,10,1
zero_shot,Q2,plyn_mo,0.0,0.0,0.0,0.0,4641,119,1019.766092300415,0.0005117,0.012024950000000001,10,0
zero_shot_rules,Q2,plyn_mo,0.0,0.0,0.0,0.0,5460,111,978.2142639160156,0.0005903999999999999,0.013874399999999999,10,0
few_shot,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,7622,134,972.348690032959,0.0008158000000000001,0.019171300000000002,10,1
chain_of_thought,Q2,plyn_mo,0.0,0.0,0.0,0.0,5509,112,1088.9654159545898,0.0005956999999999999,0.013998949999999998,10,0
zero_shot,Q2,plyn_mo,0.0,0.0,0.0,0.0,4562,116,975.8374691009521,0.0005026000000000001,0.011811100000000001,10,0
zero_shot_rules,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,5381,113,1070.9905624389648,0.0005833,0.01370755,10,1
few_shot,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,7543,137,924.5004653930664,0.0008091,0.01901385,10,1
chain_of_thought,Q2,plyn_mo,0.18181818181818182,0.1,1.0,0.0,5430,113,1015.9173011779785,0.0005882000000000001,0.013822700000000002,10,1
zero_shot,Q1,plyn_vo,0.6666666666666666,0.625,0.7142857142857143,0.2,6428,208,1242.41304397583,0.0007260000000000001,0.017061000000000003,10,5
zero_shot_rules,Q1,plyn_vo,0.0,0.0,0.0,1.0,7691,154,1017.5151824951172,0.0008307000000000001,0.019521450000000003,10,0
few_shot,Q1,plyn_vo,0.6666666666666666,0.5,1.0,0.0,9443,245,1351.3946533203125,0.0010423000000000001,0.024494050000000003,10,5
chain_of_thought,Q1,plyn_vo,0.0,0.0,0.0,1.0,7740,154,1028.6295413970947,0.0008356,0.0196366,10,0
zero_shot,Q2,plyn_vo,0.6666666666666666,0.5,1.0,0.0,6053,217,1222.9022979736328,0.0006921000000000002,0.016264350000000004,10,5
zero_shot_rules,Q2,plyn_vo,0.6666666666666667,0.5555555555555556,0.8333333333333334,0.1,7316,214,1199.6140480041504,0.0008172,0.0192042,10,5
few_shot,Q2,plyn_vo,0.8235294117647058,0.7,1.0,0.0,9068,264,1257.2393417358398,0.0010124,0.023791400000000004,10,7
chain_of_thought,Q2,plyn_vo,0.75,0.75,0.75,0.2,7365,210,1208.3394527435303,0.0008205,0.01928175,10,6
zero_shot,Q1,plyn_vo,0.7499999999999999,0.6,1.0,0.0,6668,213,1219.5837497711182,0.0007520000000000001,0.017672,10,6
zero_shot_rules,Q1,plyn_vo,0.7499999999999999,0.6,1.0,0.0,7931,210,1621.9029426574707,0.0008771,0.02061185,10,6
few_shot,Q1,plyn_vo,0.7499999999999999,0.6,1.0,0.0,9683,258,1286.8492603302002,0.0010715,0.025180249999999998,10,6
chain_of_thought,Q1,plyn_vo,0.7499999999999999,0.6,1.0,0.0,7980,253,1357.3329448699951,0.0008992000000000001,0.021131200000000003,10,6
zero_shot,Q3,plyn_vo,0.5714285714285715,0.4,1.0,0.0,6434,224,1349.2488861083984,0.0007330000000000001,0.017225500000000005,10,4
zero_shot_rules,Q3,plyn_vo,0.7499999999999999,0.6,1.0,0.0,7697,208,1233.311414718628,0.0008529000000000001,0.020043150000000003,10,6
few_shot,Q3,plyn_vo,0.7499999999999999,0.6,1.0,0.0,9449,269,1335.0529670715332,0.0010525,0.024733750000000002,10,6
chain_of_thought,Q3,plyn_vo,0.7499999999999999,0.6,1.0,0.0,7746,211,1229.4914722442627,0.000859,0.0201865,10,6
zero_shot,Q3,plyn_vo,0.6666666666666666,0.5,1.0,0.0,5965,222,1464.8096561431885,0.0006852999999999999,0.01610455,10,5
zero_shot_rules,Q3,plyn_vo,0.6666666666666666,0.5,1.0,0.0,7228,219,1265.9127712249756,0.0008104000000000001,0.019044400000000003,10,5
few_shot,Q3,plyn_vo,0.8235294117647058,0.7,1.0,0.0,8980,253,1436.936855316162,0.0009992,0.0234812,10,7
chain_of_thought,Q3,plyn_vo,0.6666666666666666,0.5,1.0,0.0,7277,222,1377.788782119751,0.0008165,0.01918775,10,5
zero_shot,Q3,teplo,0.5714285714285715,0.4,1.0,0.0,1249,111,925.5828857421875,0.00016930000000000002,0.003978550000000001,10,4
zero_shot_rules,Q3,teplo,0.5714285714285715,0.4,1.0,0.0,2031,105,793.2164669036865,0.00024510000000000005,0.005759850000000001,10,4
few_shot,Q3,teplo,0.33333333333333337,0.2,1.0,0.0,2705,125,1081.4387798309326,0.0003205,0.007531749999999999,10,2
chain_of_thought,Q3,teplo,0.33333333333333337,0.2,1.0,0.0,2080,106,783.3974361419678,0.0002504,0.005884400000000001,10,2
zero_shot,Q1,teplo,0.3333333333333333,0.4,0.2857142857142857,0.5,4741,87,1038.0809307098389,0.0005089000000000001,0.011959150000000002,10,2
zero_shot_rules,Q1,teplo,0.3333333333333333,0.4,0.2857142857142857,0.5,5523,86,787.1105670928955,0.0005867,0.01378745,10,2
few_shot,Q1,teplo,0.6666666666666666,0.5,1.0,0.0,6197,125,840.268611907959,0.0006697000000000001,0.01573795,10,5
chain_of_thought,Q1,teplo,0.5714285714285714,0.4444444444444444,0.8,0.1,5572,99,1097.731113433838,0.0005968000000000001,0.014024800000000002,10,4
zero_shot,Q1,teplo,0.5714285714285715,0.4,1.0,0.0,1254,115,933.0735206604004,0.00017140000000000002,0.0040279,10,4
zero_shot_rules,Q1,teplo,0.7499999999999999,0.6,1.0,0.0,2036,108,753.1421184539795,0.00024680000000000004,0.005799800000000001,10,6
few_shot,Q1,teplo,0.8235294117647058,0.7,1.0,0.0,2710,124,857.0449352264404,0.00032060000000000004,0.007534100000000001,10,7
chain_of_thought,Q1,teplo,0.7499999999999999,0.6,1.0,0.0,2085,105,837.9523754119873,0.0002505,0.0058867500000000005,10,6
zero_shot,Q1,teplo,0.7499999999999999,0.6,1.0,0.0,1254,108,765.2106285095215,0.00016860000000000003,0.0039621000000000005,10,6
zero_shot_rules,Q1,teplo,0.8235294117647058,0.7,1.0,0.0,2036,106,819.892168045044,0.000246,0.0057810000000000005,10,7
few_shot,Q1,teplo,0.888888888888889,0.8,1.0,0.0,2710,126,857.3935031890869,0.00032139999999999995,0.007552899999999999,10,8
chain_of_thought,Q1,teplo,0.8235294117647058,0.7,1.0,0.0,2085,106,756.4599514007568,0.0002509,0.005896150000000001,10,7
zero_shot,Q3,teplo,0.6666666666666666,0.5,1.0,0.0,1299,108,823.9316940307617,0.00017310000000000003,0.0040678500000000005,10,5
zero_shot_rules,Q3,teplo,0.7499999999999999,0.6,1.0,0.0,2081,106,702.1803855895996,0.0002505,0.0058867500000000005,10,6
few_shot,Q3,teplo,0.8235294117647058,0.7,1.0,0.0,2755,127,853.884220123291,0.0003263,0.00766805,10,7
chain_of_thought,Q3,teplo,0.7499999999999999,0.6,1.0,0.0,2130,106,764.960527420044,0.00025540000000000003,0.006001900000000001,10,6
zero_shot,Q1,voda,0.9523809523809523,0.9090909090909091,1.0,0.0,3139,120,1366.6436672210693,0.0003619,0.00850465,11,10
zero_shot_rules,Q1,voda,0.9,0.8181818181818182,1.0,0.0,3975,119,995.2821731567383,0.00044510000000000003,0.010459850000000001,11,9
few_shot,Q1,voda,1.0,1.0,1.0,0.0,5953,143,1428.7035465240479,0.0006525000000000001,0.015333750000000002,11,11
chain_of_thought,Q1,voda,0.9,0.9,0.9,0.09090909090909091,4024,139,1129.8894882202148,0.0004580000000000001,0.010763000000000002,11,9
zero_shot,Q1,voda,0.9,0.8181818181818182,1.0,0.0,3250,121,1189.6705627441406,0.00037339999999999997,0.008774899999999999,11,9
zero_shot_rules,Q1,voda,0.9523809523809523,0.9090909090909091,1.0,0.0,4086,118,933.5322380065918,0.0004558,0.0107113,11,10
few_shot,Q1,voda,0.8421052631578948,0.7272727272727273,1.0,0.0,6064,141,1053.9321899414062,0.0006628,0.015575799999999999,11,8
chain_of_thought,Q1,voda,0.9,0.8181818181818182,1.0,0.0,4135,120,959.5954418182373,0.0004615,0.01084525,11,9
zero_shot,Q2,voda,0.7777777777777778,0.6363636363636364,1.0,0.0,2902,123,1107.534646987915,0.00033939999999999996,0.0079759,11,7
zero_shot_rules,Q2,voda,0.7777777777777778,0.6363636363636364,1.0,0.0,3738,121,1054.1999340057373,0.00042220000000000007,0.009921700000000002,11,7
few_shot,Q2,voda,0.8421052631578948,0.7272727272727273,1.0,0.0,5716,141,1055.3905963897705,0.000628,0.014758,11,8
chain_of_thought,Q2,voda,0.8421052631578948,0.7272727272727273,1.0,0.0,3787,123,963.8288021087646,0.00042790000000000005,0.010055650000000001,11,8
zero_shot,Q2,voda,0.7777777777777778,0.6363636363636364,1.0,0.0,5008,115,1449.3494033813477,0.0005468,0.0128498,11,7
zero_shot_rules,Q2,voda,0.7777777777777778,0.6363636363636364,1.0,0.0,5844,139,1075.308084487915,0.00064,0.015040000000000001,11,7
few_shot,Q2,voda,0.9,0.8181818181818182,1.0,0.0,7822,143,1588.0491733551025,0.0008394000000000001,0.019725900000000005,11,9
chain_of_thought,Q2,voda,0.7058823529411764,0.5454545454545454,1.0,0.0,5893,130,1075.4928588867188,0.0006413,0.01507055,11,6
zero_shot,Q3,voda,0.42857142857142855,0.3333333333333333,0.6,0.18181818181818182,1715,111,1037.245273590088,0.00021590000000000002,0.005073650000000001,11,3
zero_shot_rules,Q3,voda,0.0,0.0,0.0,1.0,2551,77,1116.9097423553467,0.0002859,0.0067186500000000005,11,0
few_shot,Q3,voda,0.42857142857142855,0.6,0.3333333333333333,0.5454545454545454,4529,115,984.6091270446777,0.0004989,0.011724150000000001,11,3
chain_of_thought,Q3,voda,0.0,0.0,0.0,1.0,2600,77,1222.0501899719238,0.0002908,0.0068338,11,0
